clean_file,noisy_file
spectrograms/clean/p316_143.npy,spectrograms/noisy/p316_143.npy
spectrograms/clean/p364_212.npy,spectrograms/noisy/p364_212.npy
spectrograms/clean/p258_081.npy,spectrograms/noisy/p258_081.npy
spectrograms/clean/p312_326.npy,spectrograms/noisy/p312_326.npy
spectrograms/clean/p244_094.npy,spectrograms/noisy/p244_094.npy
spectrograms/clean/p241_276.npy,spectrograms/noisy/p241_276.npy
spectrograms/clean/p244_299.npy,spectrograms/noisy/p244_299.npy
spectrograms/clean/p270_015.npy,spectrograms/noisy/p270_015.npy
spectrograms/clean/p273_255.npy,spectrograms/noisy/p273_255.npy
spectrograms/clean/p276_354.npy,spectrograms/noisy/p276_354.npy
spectrograms/clean/p360_029.npy,spectrograms/noisy/p360_029.npy
spectrograms/clean/p248_139.npy,spectrograms/noisy/p248_139.npy
spectrograms/clean/p259_022.npy,spectrograms/noisy/p259_022.npy
spectrograms/clean/p308_198.npy,spectrograms/noisy/p308_198.npy
spectrograms/clean/p265_034.npy,spectrograms/noisy/p265_034.npy
spectrograms/clean/p281_128.npy,spectrograms/noisy/p281_128.npy
spectrograms/clean/p360_372.npy,spectrograms/noisy/p360_372.npy
spectrograms/clean/p271_128.npy,spectrograms/noisy/p271_128.npy
spectrograms/clean/p335_157.npy,spectrograms/noisy/p335_157.npy
spectrograms/clean/p270_186.npy,spectrograms/noisy/p270_186.npy
spectrograms/clean/p301_294.npy,spectrograms/noisy/p301_294.npy
spectrograms/clean/p250_095.npy,spectrograms/noisy/p250_095.npy
spectrograms/clean/p230_131.npy,spectrograms/noisy/p230_131.npy
spectrograms/clean/p360_219.npy,spectrograms/noisy/p360_219.npy
spectrograms/clean/p239_129.npy,spectrograms/noisy/p239_129.npy
spectrograms/clean/p306_051.npy,spectrograms/noisy/p306_051.npy
spectrograms/clean/p335_320.npy,spectrograms/noisy/p335_320.npy
spectrograms/clean/p259_452.npy,spectrograms/noisy/p259_452.npy
spectrograms/clean/p237_207.npy,spectrograms/noisy/p237_207.npy
spectrograms/clean/p341_208.npy,spectrograms/noisy/p341_208.npy
spectrograms/clean/p264_108.npy,spectrograms/noisy/p264_108.npy
spectrograms/clean/p275_123.npy,spectrograms/noisy/p275_123.npy
spectrograms/clean/p351_016.npy,spectrograms/noisy/p351_016.npy
spectrograms/clean/p265_096.npy,spectrograms/noisy/p265_096.npy
spectrograms/clean/p277_050.npy,spectrograms/noisy/p277_050.npy
spectrograms/clean/p272_348.npy,spectrograms/noisy/p272_348.npy
spectrograms/clean/p228_249.npy,spectrograms/noisy/p228_249.npy
spectrograms/clean/p244_295.npy,spectrograms/noisy/p244_295.npy
spectrograms/clean/p256_114.npy,spectrograms/noisy/p256_114.npy
spectrograms/clean/p306_252.npy,spectrograms/noisy/p306_252.npy
spectrograms/clean/p244_017.npy,spectrograms/noisy/p244_017.npy
spectrograms/clean/p307_251.npy,spectrograms/noisy/p307_251.npy
spectrograms/clean/p302_020.npy,spectrograms/noisy/p302_020.npy
spectrograms/clean/p376_220.npy,spectrograms/noisy/p376_220.npy
spectrograms/clean/p304_288.npy,spectrograms/noisy/p304_288.npy
spectrograms/clean/p255_022.npy,spectrograms/noisy/p255_022.npy
spectrograms/clean/p255_159.npy,spectrograms/noisy/p255_159.npy
spectrograms/clean/p306_176.npy,spectrograms/noisy/p306_176.npy
spectrograms/clean/p316_269.npy,spectrograms/noisy/p316_269.npy
spectrograms/clean/p234_102.npy,spectrograms/noisy/p234_102.npy
spectrograms/clean/p339_197.npy,spectrograms/noisy/p339_197.npy
spectrograms/clean/p299_204.npy,spectrograms/noisy/p299_204.npy
spectrograms/clean/p306_156.npy,spectrograms/noisy/p306_156.npy
spectrograms/clean/p243_333.npy,spectrograms/noisy/p243_333.npy
spectrograms/clean/p260_217.npy,spectrograms/noisy/p260_217.npy
spectrograms/clean/p264_187.npy,spectrograms/noisy/p264_187.npy
spectrograms/clean/p308_422.npy,spectrograms/noisy/p308_422.npy
spectrograms/clean/p351_393.npy,spectrograms/noisy/p351_393.npy
spectrograms/clean/p227_164.npy,spectrograms/noisy/p227_164.npy
spectrograms/clean/p341_169.npy,spectrograms/noisy/p341_169.npy
spectrograms/clean/p298_286.npy,spectrograms/noisy/p298_286.npy
spectrograms/clean/p272_284.npy,spectrograms/noisy/p272_284.npy
spectrograms/clean/p316_027.npy,spectrograms/noisy/p316_027.npy
spectrograms/clean/p301_031.npy,spectrograms/noisy/p301_031.npy
spectrograms/clean/p287_180.npy,spectrograms/noisy/p287_180.npy
spectrograms/clean/p259_250.npy,spectrograms/noisy/p259_250.npy
spectrograms/clean/p255_175.npy,spectrograms/noisy/p255_175.npy
spectrograms/clean/p299_315.npy,spectrograms/noisy/p299_315.npy
spectrograms/clean/p274_126.npy,spectrograms/noisy/p274_126.npy
spectrograms/clean/p363_323.npy,spectrograms/noisy/p363_323.npy
spectrograms/clean/p241_346.npy,spectrograms/noisy/p241_346.npy
spectrograms/clean/p268_054.npy,spectrograms/noisy/p268_054.npy
spectrograms/clean/p307_191.npy,spectrograms/noisy/p307_191.npy
spectrograms/clean/p374_128.npy,spectrograms/noisy/p374_128.npy
spectrograms/clean/p247_021.npy,spectrograms/noisy/p247_021.npy
spectrograms/clean/p295_196.npy,spectrograms/noisy/p295_196.npy
spectrograms/clean/p287_082.npy,spectrograms/noisy/p287_082.npy
spectrograms/clean/p267_396.npy,spectrograms/noisy/p267_396.npy
spectrograms/clean/p292_192.npy,spectrograms/noisy/p292_192.npy
spectrograms/clean/p282_369.npy,spectrograms/noisy/p282_369.npy
spectrograms/clean/p279_042.npy,spectrograms/noisy/p279_042.npy
spectrograms/clean/p259_416.npy,spectrograms/noisy/p259_416.npy
spectrograms/clean/p258_414.npy,spectrograms/noisy/p258_414.npy
spectrograms/clean/p271_383.npy,spectrograms/noisy/p271_383.npy
spectrograms/clean/p339_166.npy,spectrograms/noisy/p339_166.npy
spectrograms/clean/p251_165.npy,spectrograms/noisy/p251_165.npy
spectrograms/clean/p316_255.npy,spectrograms/noisy/p316_255.npy
spectrograms/clean/p273_132.npy,spectrograms/noisy/p273_132.npy
spectrograms/clean/p247_108.npy,spectrograms/noisy/p247_108.npy
spectrograms/clean/p304_266.npy,spectrograms/noisy/p304_266.npy
spectrograms/clean/p334_373.npy,spectrograms/noisy/p334_373.npy
spectrograms/clean/p287_006.npy,spectrograms/noisy/p287_006.npy
spectrograms/clean/p263_186.npy,spectrograms/noisy/p263_186.npy
spectrograms/clean/p258_019.npy,spectrograms/noisy/p258_019.npy
spectrograms/clean/p269_139.npy,spectrograms/noisy/p269_139.npy
spectrograms/clean/p298_055.npy,spectrograms/noisy/p298_055.npy
spectrograms/clean/p274_423.npy,spectrograms/noisy/p274_423.npy
spectrograms/clean/p313_032.npy,spectrograms/noisy/p313_032.npy
spectrograms/clean/p264_391.npy,spectrograms/noisy/p264_391.npy
spectrograms/clean/p245_002.npy,spectrograms/noisy/p245_002.npy
spectrograms/clean/p295_057.npy,spectrograms/noisy/p295_057.npy
spectrograms/clean/p306_277.npy,spectrograms/noisy/p306_277.npy
spectrograms/clean/p314_336.npy,spectrograms/noisy/p314_336.npy
spectrograms/clean/p233_050.npy,spectrograms/noisy/p233_050.npy
spectrograms/clean/p270_144.npy,spectrograms/noisy/p270_144.npy
spectrograms/clean/p274_032.npy,spectrograms/noisy/p274_032.npy
spectrograms/clean/p269_356.npy,spectrograms/noisy/p269_356.npy
spectrograms/clean/p282_276.npy,spectrograms/noisy/p282_276.npy
spectrograms/clean/p234_125.npy,spectrograms/noisy/p234_125.npy
spectrograms/clean/p285_251.npy,spectrograms/noisy/p285_251.npy
spectrograms/clean/p334_281.npy,spectrograms/noisy/p334_281.npy
spectrograms/clean/p323_407.npy,spectrograms/noisy/p323_407.npy
spectrograms/clean/p303_314.npy,spectrograms/noisy/p303_314.npy
spectrograms/clean/p254_330.npy,spectrograms/noisy/p254_330.npy
spectrograms/clean/p265_309.npy,spectrograms/noisy/p265_309.npy
spectrograms/clean/p239_440.npy,spectrograms/noisy/p239_440.npy
spectrograms/clean/p323_333.npy,spectrograms/noisy/p323_333.npy
spectrograms/clean/p286_035.npy,spectrograms/noisy/p286_035.npy
spectrograms/clean/p264_106.npy,spectrograms/noisy/p264_106.npy
spectrograms/clean/p256_044.npy,spectrograms/noisy/p256_044.npy
spectrograms/clean/p244_286.npy,spectrograms/noisy/p244_286.npy
spectrograms/clean/p312_230.npy,spectrograms/noisy/p312_230.npy
spectrograms/clean/p256_186.npy,spectrograms/noisy/p256_186.npy
spectrograms/clean/p363_209.npy,spectrograms/noisy/p363_209.npy
spectrograms/clean/p316_171.npy,spectrograms/noisy/p316_171.npy
spectrograms/clean/p376_028.npy,spectrograms/noisy/p376_028.npy
spectrograms/clean/p234_138.npy,spectrograms/noisy/p234_138.npy
spectrograms/clean/p313_125.npy,spectrograms/noisy/p313_125.npy
spectrograms/clean/p310_279.npy,spectrograms/noisy/p310_279.npy
spectrograms/clean/p241_340.npy,spectrograms/noisy/p241_340.npy
spectrograms/clean/p314_422.npy,spectrograms/noisy/p314_422.npy
spectrograms/clean/p363_150.npy,spectrograms/noisy/p363_150.npy
spectrograms/clean/p343_036.npy,spectrograms/noisy/p343_036.npy
spectrograms/clean/p363_359.npy,spectrograms/noisy/p363_359.npy
spectrograms/clean/p335_046.npy,spectrograms/noisy/p335_046.npy
spectrograms/clean/p308_164.npy,spectrograms/noisy/p308_164.npy
spectrograms/clean/p293_043.npy,spectrograms/noisy/p293_043.npy
spectrograms/clean/p286_064.npy,spectrograms/noisy/p286_064.npy
spectrograms/clean/p244_337.npy,spectrograms/noisy/p244_337.npy
spectrograms/clean/p284_227.npy,spectrograms/noisy/p284_227.npy
spectrograms/clean/p233_109.npy,spectrograms/noisy/p233_109.npy
spectrograms/clean/p276_265.npy,spectrograms/noisy/p276_265.npy
spectrograms/clean/p277_275.npy,spectrograms/noisy/p277_275.npy
spectrograms/clean/p248_011.npy,spectrograms/noisy/p248_011.npy
spectrograms/clean/p341_215.npy,spectrograms/noisy/p341_215.npy
spectrograms/clean/p312_176.npy,spectrograms/noisy/p312_176.npy
spectrograms/clean/p313_320.npy,spectrograms/noisy/p313_320.npy
spectrograms/clean/p247_284.npy,spectrograms/noisy/p247_284.npy
spectrograms/clean/p259_288.npy,spectrograms/noisy/p259_288.npy
spectrograms/clean/p241_127.npy,spectrograms/noisy/p241_127.npy
spectrograms/clean/p265_146.npy,spectrograms/noisy/p265_146.npy
spectrograms/clean/p314_014.npy,spectrograms/noisy/p314_014.npy
spectrograms/clean/p336_403.npy,spectrograms/noisy/p336_403.npy
spectrograms/clean/p250_381.npy,spectrograms/noisy/p250_381.npy
spectrograms/clean/p270_384.npy,spectrograms/noisy/p270_384.npy
spectrograms/clean/p316_266.npy,spectrograms/noisy/p316_266.npy
spectrograms/clean/p339_052.npy,spectrograms/noisy/p339_052.npy
spectrograms/clean/p323_223.npy,spectrograms/noisy/p323_223.npy
spectrograms/clean/p267_323.npy,spectrograms/noisy/p267_323.npy
spectrograms/clean/p292_021.npy,spectrograms/noisy/p292_021.npy
spectrograms/clean/p347_149.npy,spectrograms/noisy/p347_149.npy
spectrograms/clean/p247_175.npy,spectrograms/noisy/p247_175.npy
spectrograms/clean/p248_339.npy,spectrograms/noisy/p248_339.npy
spectrograms/clean/p307_207.npy,spectrograms/noisy/p307_207.npy
spectrograms/clean/p245_029.npy,spectrograms/noisy/p245_029.npy
spectrograms/clean/p272_017.npy,spectrograms/noisy/p272_017.npy
spectrograms/clean/p248_279.npy,spectrograms/noisy/p248_279.npy
spectrograms/clean/p323_343.npy,spectrograms/noisy/p323_343.npy
spectrograms/clean/p260_331.npy,spectrograms/noisy/p260_331.npy
spectrograms/clean/p303_319.npy,spectrograms/noisy/p303_319.npy
spectrograms/clean/p333_223.npy,spectrograms/noisy/p333_223.npy
spectrograms/clean/p269_020.npy,spectrograms/noisy/p269_020.npy
spectrograms/clean/p259_266.npy,spectrograms/noisy/p259_266.npy
spectrograms/clean/p307_047.npy,spectrograms/noisy/p307_047.npy
spectrograms/clean/p239_481.npy,spectrograms/noisy/p239_481.npy
spectrograms/clean/p230_020.npy,spectrograms/noisy/p230_020.npy
spectrograms/clean/p326_210.npy,spectrograms/noisy/p326_210.npy
spectrograms/clean/p258_251.npy,spectrograms/noisy/p258_251.npy
spectrograms/clean/p244_130.npy,spectrograms/noisy/p244_130.npy
spectrograms/clean/p292_333.npy,spectrograms/noisy/p292_333.npy
spectrograms/clean/p260_339.npy,spectrograms/noisy/p260_339.npy
spectrograms/clean/p293_099.npy,spectrograms/noisy/p293_099.npy
spectrograms/clean/p276_387.npy,spectrograms/noisy/p276_387.npy
spectrograms/clean/p283_069.npy,spectrograms/noisy/p283_069.npy
spectrograms/clean/p230_084.npy,spectrograms/noisy/p230_084.npy
spectrograms/clean/p363_349.npy,spectrograms/noisy/p363_349.npy
spectrograms/clean/p299_216.npy,spectrograms/noisy/p299_216.npy
spectrograms/clean/p263_117.npy,spectrograms/noisy/p263_117.npy
spectrograms/clean/p334_249.npy,spectrograms/noisy/p334_249.npy
spectrograms/clean/p343_081.npy,spectrograms/noisy/p343_081.npy
spectrograms/clean/p333_107.npy,spectrograms/noisy/p333_107.npy
spectrograms/clean/p286_107.npy,spectrograms/noisy/p286_107.npy
spectrograms/clean/p246_353.npy,spectrograms/noisy/p246_353.npy
spectrograms/clean/p282_171.npy,spectrograms/noisy/p282_171.npy
spectrograms/clean/p360_240.npy,spectrograms/noisy/p360_240.npy
spectrograms/clean/p301_289.npy,spectrograms/noisy/p301_289.npy
spectrograms/clean/p226_301.npy,spectrograms/noisy/p226_301.npy
spectrograms/clean/p298_240.npy,spectrograms/noisy/p298_240.npy
spectrograms/clean/p301_270.npy,spectrograms/noisy/p301_270.npy
spectrograms/clean/p351_208.npy,spectrograms/noisy/p351_208.npy
spectrograms/clean/p345_100.npy,spectrograms/noisy/p345_100.npy
spectrograms/clean/p236_392.npy,spectrograms/noisy/p236_392.npy
spectrograms/clean/p278_257.npy,spectrograms/noisy/p278_257.npy
spectrograms/clean/p267_086.npy,spectrograms/noisy/p267_086.npy
spectrograms/clean/p310_329.npy,spectrograms/noisy/p310_329.npy
spectrograms/clean/p241_053.npy,spectrograms/noisy/p241_053.npy
spectrograms/clean/p227_359.npy,spectrograms/noisy/p227_359.npy
spectrograms/clean/p233_040.npy,spectrograms/noisy/p233_040.npy
spectrograms/clean/p233_131.npy,spectrograms/noisy/p233_131.npy
spectrograms/clean/p301_396.npy,spectrograms/noisy/p301_396.npy
spectrograms/clean/p335_068.npy,spectrograms/noisy/p335_068.npy
spectrograms/clean/p364_249.npy,spectrograms/noisy/p364_249.npy
spectrograms/clean/p310_114.npy,spectrograms/noisy/p310_114.npy
spectrograms/clean/p260_265.npy,spectrograms/noisy/p260_265.npy
spectrograms/clean/p333_255.npy,spectrograms/noisy/p333_255.npy
spectrograms/clean/p236_405.npy,spectrograms/noisy/p236_405.npy
spectrograms/clean/p250_346.npy,spectrograms/noisy/p250_346.npy
spectrograms/clean/p243_354.npy,spectrograms/noisy/p243_354.npy
spectrograms/clean/p334_204.npy,spectrograms/noisy/p334_204.npy
spectrograms/clean/p364_204.npy,spectrograms/noisy/p364_204.npy
spectrograms/clean/p236_262.npy,spectrograms/noisy/p236_262.npy
spectrograms/clean/p279_141.npy,spectrograms/noisy/p279_141.npy
spectrograms/clean/p363_035.npy,spectrograms/noisy/p363_035.npy
spectrograms/clean/p301_402.npy,spectrograms/noisy/p301_402.npy
spectrograms/clean/p231_210.npy,spectrograms/noisy/p231_210.npy
spectrograms/clean/p307_216.npy,spectrograms/noisy/p307_216.npy
spectrograms/clean/p333_169.npy,spectrograms/noisy/p333_169.npy
spectrograms/clean/p312_145.npy,spectrograms/noisy/p312_145.npy
spectrograms/clean/p268_384.npy,spectrograms/noisy/p268_384.npy
spectrograms/clean/p256_265.npy,spectrograms/noisy/p256_265.npy
spectrograms/clean/p236_307.npy,spectrograms/noisy/p236_307.npy
spectrograms/clean/p236_188.npy,spectrograms/noisy/p236_188.npy
spectrograms/clean/p239_259.npy,spectrograms/noisy/p239_259.npy
spectrograms/clean/p250_042.npy,spectrograms/noisy/p250_042.npy
spectrograms/clean/p333_128.npy,spectrograms/noisy/p333_128.npy
spectrograms/clean/p361_310.npy,spectrograms/noisy/p361_310.npy
spectrograms/clean/p271_127.npy,spectrograms/noisy/p271_127.npy
spectrograms/clean/p245_085.npy,spectrograms/noisy/p245_085.npy
spectrograms/clean/p343_167.npy,spectrograms/noisy/p343_167.npy
spectrograms/clean/p347_330.npy,spectrograms/noisy/p347_330.npy
spectrograms/clean/p347_182.npy,spectrograms/noisy/p347_182.npy
spectrograms/clean/p281_067.npy,spectrograms/noisy/p281_067.npy
spectrograms/clean/p339_115.npy,spectrograms/noisy/p339_115.npy
spectrograms/clean/p259_157.npy,spectrograms/noisy/p259_157.npy
spectrograms/clean/p251_098.npy,spectrograms/noisy/p251_098.npy
spectrograms/clean/p260_081.npy,spectrograms/noisy/p260_081.npy
spectrograms/clean/p333_188.npy,spectrograms/noisy/p333_188.npy
spectrograms/clean/p230_288.npy,spectrograms/noisy/p230_288.npy
spectrograms/clean/p266_073.npy,spectrograms/noisy/p266_073.npy
spectrograms/clean/p339_191.npy,spectrograms/noisy/p339_191.npy
spectrograms/clean/p227_075.npy,spectrograms/noisy/p227_075.npy
spectrograms/clean/p304_114.npy,spectrograms/noisy/p304_114.npy
spectrograms/clean/p271_240.npy,spectrograms/noisy/p271_240.npy
spectrograms/clean/p343_102.npy,spectrograms/noisy/p343_102.npy
spectrograms/clean/p341_317.npy,spectrograms/noisy/p341_317.npy
spectrograms/clean/p226_357.npy,spectrograms/noisy/p226_357.npy
spectrograms/clean/p336_190.npy,spectrograms/noisy/p336_190.npy
spectrograms/clean/p304_192.npy,spectrograms/noisy/p304_192.npy
spectrograms/clean/p314_085.npy,spectrograms/noisy/p314_085.npy
spectrograms/clean/p227_384.npy,spectrograms/noisy/p227_384.npy
spectrograms/clean/p361_409.npy,spectrograms/noisy/p361_409.npy
spectrograms/clean/p256_220.npy,spectrograms/noisy/p256_220.npy
spectrograms/clean/p259_074.npy,spectrograms/noisy/p259_074.npy
spectrograms/clean/p306_325.npy,spectrograms/noisy/p306_325.npy
spectrograms/clean/p264_361.npy,spectrograms/noisy/p264_361.npy
spectrograms/clean/p239_153.npy,spectrograms/noisy/p239_153.npy
spectrograms/clean/p298_155.npy,spectrograms/noisy/p298_155.npy
spectrograms/clean/p281_039.npy,spectrograms/noisy/p281_039.npy
spectrograms/clean/p231_386.npy,spectrograms/noisy/p231_386.npy
spectrograms/clean/p301_200.npy,spectrograms/noisy/p301_200.npy
spectrograms/clean/p226_135.npy,spectrograms/noisy/p226_135.npy
spectrograms/clean/p239_167.npy,spectrograms/noisy/p239_167.npy
spectrograms/clean/p343_166.npy,spectrograms/noisy/p343_166.npy
spectrograms/clean/p245_212.npy,spectrograms/noisy/p245_212.npy
spectrograms/clean/p299_280.npy,spectrograms/noisy/p299_280.npy
spectrograms/clean/p244_055.npy,spectrograms/noisy/p244_055.npy
spectrograms/clean/p237_036.npy,spectrograms/noisy/p237_036.npy
spectrograms/clean/p266_061.npy,spectrograms/noisy/p266_061.npy
spectrograms/clean/p275_278.npy,spectrograms/noisy/p275_278.npy
spectrograms/clean/p298_279.npy,spectrograms/noisy/p298_279.npy
spectrograms/clean/p351_209.npy,spectrograms/noisy/p351_209.npy
spectrograms/clean/p295_147.npy,spectrograms/noisy/p295_147.npy
spectrograms/clean/p270_080.npy,spectrograms/noisy/p270_080.npy
spectrograms/clean/p230_144.npy,spectrograms/noisy/p230_144.npy
spectrograms/clean/p237_251.npy,spectrograms/noisy/p237_251.npy
spectrograms/clean/p310_037.npy,spectrograms/noisy/p310_037.npy
spectrograms/clean/p278_144.npy,spectrograms/noisy/p278_144.npy
spectrograms/clean/p234_188.npy,spectrograms/noisy/p234_188.npy
spectrograms/clean/p231_167.npy,spectrograms/noisy/p231_167.npy
spectrograms/clean/p244_294.npy,spectrograms/noisy/p244_294.npy
spectrograms/clean/p345_254.npy,spectrograms/noisy/p345_254.npy
spectrograms/clean/p336_210.npy,spectrograms/noisy/p336_210.npy
spectrograms/clean/p260_005.npy,spectrograms/noisy/p260_005.npy
spectrograms/clean/p260_007.npy,spectrograms/noisy/p260_007.npy
spectrograms/clean/p376_092.npy,spectrograms/noisy/p376_092.npy
spectrograms/clean/p314_386.npy,spectrograms/noisy/p314_386.npy
spectrograms/clean/p323_048.npy,spectrograms/noisy/p323_048.npy
spectrograms/clean/p279_064.npy,spectrograms/noisy/p279_064.npy
spectrograms/clean/p227_333.npy,spectrograms/noisy/p227_333.npy
spectrograms/clean/p226_020.npy,spectrograms/noisy/p226_020.npy
spectrograms/clean/p231_157.npy,spectrograms/noisy/p231_157.npy
spectrograms/clean/p277_187.npy,spectrograms/noisy/p277_187.npy
spectrograms/clean/p313_304.npy,spectrograms/noisy/p313_304.npy
spectrograms/clean/p234_173.npy,spectrograms/noisy/p234_173.npy
spectrograms/clean/p276_351.npy,spectrograms/noisy/p276_351.npy
spectrograms/clean/p293_260.npy,spectrograms/noisy/p293_260.npy
spectrograms/clean/p277_031.npy,spectrograms/noisy/p277_031.npy
spectrograms/clean/p364_176.npy,spectrograms/noisy/p364_176.npy
spectrograms/clean/p310_245.npy,spectrograms/noisy/p310_245.npy
spectrograms/clean/p250_100.npy,spectrograms/noisy/p250_100.npy
spectrograms/clean/p298_124.npy,spectrograms/noisy/p298_124.npy
spectrograms/clean/p314_327.npy,spectrograms/noisy/p314_327.npy
spectrograms/clean/p267_150.npy,spectrograms/noisy/p267_150.npy
spectrograms/clean/p347_262.npy,spectrograms/noisy/p347_262.npy
spectrograms/clean/p247_220.npy,spectrograms/noisy/p247_220.npy
spectrograms/clean/p314_038.npy,spectrograms/noisy/p314_038.npy
spectrograms/clean/p260_349.npy,spectrograms/noisy/p260_349.npy
spectrograms/clean/p305_274.npy,spectrograms/noisy/p305_274.npy
spectrograms/clean/p234_164.npy,spectrograms/noisy/p234_164.npy
spectrograms/clean/p239_304.npy,spectrograms/noisy/p239_304.npy
spectrograms/clean/p363_287.npy,spectrograms/noisy/p363_287.npy
spectrograms/clean/p249_229.npy,spectrograms/noisy/p249_229.npy
spectrograms/clean/p347_174.npy,spectrograms/noisy/p347_174.npy
spectrograms/clean/p303_263.npy,spectrograms/noisy/p303_263.npy
spectrograms/clean/p281_406.npy,spectrograms/noisy/p281_406.npy
spectrograms/clean/p286_253.npy,spectrograms/noisy/p286_253.npy
spectrograms/clean/p254_033.npy,spectrograms/noisy/p254_033.npy
spectrograms/clean/p251_153.npy,spectrograms/noisy/p251_153.npy
spectrograms/clean/p335_122.npy,spectrograms/noisy/p335_122.npy
spectrograms/clean/p326_309.npy,spectrograms/noisy/p326_309.npy
spectrograms/clean/p333_281.npy,spectrograms/noisy/p333_281.npy
spectrograms/clean/p233_044.npy,spectrograms/noisy/p233_044.npy
spectrograms/clean/p313_365.npy,spectrograms/noisy/p313_365.npy
spectrograms/clean/p247_329.npy,spectrograms/noisy/p247_329.npy
spectrograms/clean/p333_246.npy,spectrograms/noisy/p333_246.npy
spectrograms/clean/p302_118.npy,spectrograms/noisy/p302_118.npy
spectrograms/clean/p283_346.npy,spectrograms/noisy/p283_346.npy
spectrograms/clean/p256_236.npy,spectrograms/noisy/p256_236.npy
spectrograms/clean/p228_010.npy,spectrograms/noisy/p228_010.npy
spectrograms/clean/p334_056.npy,spectrograms/noisy/p334_056.npy
spectrograms/clean/p292_287.npy,spectrograms/noisy/p292_287.npy
spectrograms/clean/p361_390.npy,spectrograms/noisy/p361_390.npy
spectrograms/clean/p323_059.npy,spectrograms/noisy/p323_059.npy
spectrograms/clean/p339_332.npy,spectrograms/noisy/p339_332.npy
spectrograms/clean/p360_122.npy,spectrograms/noisy/p360_122.npy
spectrograms/clean/p313_291.npy,spectrograms/noisy/p313_291.npy
spectrograms/clean/p360_363.npy,spectrograms/noisy/p360_363.npy
spectrograms/clean/p313_330.npy,spectrograms/noisy/p313_330.npy
spectrograms/clean/p233_151.npy,spectrograms/noisy/p233_151.npy
spectrograms/clean/p364_301.npy,spectrograms/noisy/p364_301.npy
spectrograms/clean/p301_042.npy,spectrograms/noisy/p301_042.npy
spectrograms/clean/p266_408.npy,spectrograms/noisy/p266_408.npy
spectrograms/clean/p351_065.npy,spectrograms/noisy/p351_065.npy
spectrograms/clean/p254_071.npy,spectrograms/noisy/p254_071.npy
spectrograms/clean/p286_088.npy,spectrograms/noisy/p286_088.npy
spectrograms/clean/p313_141.npy,spectrograms/noisy/p313_141.npy
spectrograms/clean/p269_194.npy,spectrograms/noisy/p269_194.npy
spectrograms/clean/p234_049.npy,spectrograms/noisy/p234_049.npy
spectrograms/clean/p226_050.npy,spectrograms/noisy/p226_050.npy
spectrograms/clean/p236_170.npy,spectrograms/noisy/p236_170.npy
spectrograms/clean/p273_359.npy,spectrograms/noisy/p273_359.npy
spectrograms/clean/p316_336.npy,spectrograms/noisy/p316_336.npy
spectrograms/clean/p276_312.npy,spectrograms/noisy/p276_312.npy
spectrograms/clean/p304_162.npy,spectrograms/noisy/p304_162.npy
spectrograms/clean/p323_357.npy,spectrograms/noisy/p323_357.npy
spectrograms/clean/p376_285.npy,spectrograms/noisy/p376_285.npy
spectrograms/clean/p314_088.npy,spectrograms/noisy/p314_088.npy
spectrograms/clean/p301_015.npy,spectrograms/noisy/p301_015.npy
spectrograms/clean/p265_232.npy,spectrograms/noisy/p265_232.npy
spectrograms/clean/p273_408.npy,spectrograms/noisy/p273_408.npy
spectrograms/clean/p306_023.npy,spectrograms/noisy/p306_023.npy
spectrograms/clean/p345_031.npy,spectrograms/noisy/p345_031.npy
spectrograms/clean/p360_165.npy,spectrograms/noisy/p360_165.npy
spectrograms/clean/p314_341.npy,spectrograms/noisy/p314_341.npy
spectrograms/clean/p341_274.npy,spectrograms/noisy/p341_274.npy
spectrograms/clean/p277_090.npy,spectrograms/noisy/p277_090.npy
spectrograms/clean/p234_132.npy,spectrograms/noisy/p234_132.npy
spectrograms/clean/p287_083.npy,spectrograms/noisy/p287_083.npy
spectrograms/clean/p335_138.npy,spectrograms/noisy/p335_138.npy
spectrograms/clean/p335_419.npy,spectrograms/noisy/p335_419.npy
spectrograms/clean/p313_246.npy,spectrograms/noisy/p313_246.npy
spectrograms/clean/p265_016.npy,spectrograms/noisy/p265_016.npy
spectrograms/clean/p250_148.npy,spectrograms/noisy/p250_148.npy
spectrograms/clean/p374_104.npy,spectrograms/noisy/p374_104.npy
spectrograms/clean/p307_183.npy,spectrograms/noisy/p307_183.npy
spectrograms/clean/p266_188.npy,spectrograms/noisy/p266_188.npy
spectrograms/clean/p307_011.npy,spectrograms/noisy/p307_011.npy
spectrograms/clean/p314_071.npy,spectrograms/noisy/p314_071.npy
spectrograms/clean/p260_298.npy,spectrograms/noisy/p260_298.npy
spectrograms/clean/p275_414.npy,spectrograms/noisy/p275_414.npy
spectrograms/clean/p374_330.npy,spectrograms/noisy/p374_330.npy
spectrograms/clean/p268_342.npy,spectrograms/noisy/p268_342.npy
spectrograms/clean/p314_128.npy,spectrograms/noisy/p314_128.npy
spectrograms/clean/p236_255.npy,spectrograms/noisy/p236_255.npy
spectrograms/clean/p299_238.npy,spectrograms/noisy/p299_238.npy
spectrograms/clean/p248_054.npy,spectrograms/noisy/p248_054.npy
spectrograms/clean/p231_253.npy,spectrograms/noisy/p231_253.npy
spectrograms/clean/p336_393.npy,spectrograms/noisy/p336_393.npy
spectrograms/clean/p272_269.npy,spectrograms/noisy/p272_269.npy
